"id","bicuartal","cuartal","date","equinoccial","inicial","lleno","luna_id","nuevo","selecto","soe_id","solsticial","invertido","tricuartal","year"
980,0,0,"1813-12-22 03:06:56",0,1,0,89693,1,0,7252,1,0,0,1813
981,0,1,"1814-03-21 04:42:21",1,0,0,89705,1,0,7253,0,0,0,1814
982,1,0,"1815-06-22 07:57:47",0,0,1,89767,0,0,7258,1,0,0,1815
983,1,0,"1819-06-22 06:57:20",0,0,0,89965,1,0,7274,1,0,0,1819
984,0,0,"1820-09-23 02:37:15",1,0,1,90027,0,1,7279,0,0,1,1820
985,0,0,"1824-09-23 01:45:56",1,0,0,90225,1,0,7295,0,0,1,1824
986,0,0,"1828-09-23 01:09:07",1,0,1,90423,0,0,7311,0,0,1,1828
987,0,0,"1828-12-21 18:17:56",0,1,1,90435,0,0,7312,1,0,0,1828
988,0,1,"1829-03-20 19:41:29",1,0,1,90447,0,0,7313,0,0,0,1829
989,0,0,"1832-12-21 17:51:07",0,1,0,90633,1,0,7328,1,0,0,1832
990,0,1,"1833-03-20 19:11:16",1,0,0,90645,1,0,7329,0,0,0,1833
991,1,0,"1834-06-21 22:11:01",0,0,1,90707,0,0,7334,1,0,0,1834
992,1,0,"1838-06-21 21:18:00",0,0,0,90905,1,0,7350,1,0,0,1838
993,0,0,"1839-09-23 16:58:29",1,0,1,90967,0,0,7355,0,0,1,1839
994,0,0,"1843-09-23 16:08:35",1,0,0,91165,1,0,7371,0,1,1,1843
995,0,0,"1847-09-23 15:21:43",1,0,1,91363,0,1,7387,0,0,1,1847
996,0,0,"1847-12-22 09:04:20",0,1,1,91375,0,0,7388,1,0,0,1847
997,0,1,"1848-03-20 10:17:12",1,0,1,91387,0,0,7389,0,0,0,1848
998,1,0,"1849-06-21 13:06:24",0,0,0,91449,1,0,7394,1,1,0,1849
999,0,0,"1851-12-22 08:28:02",0,1,0,91573,1,0,7404,1,0,0,1851
1000,0,1,"1852-03-20 09:40:36",1,0,0,91585,1,0,7405,0,0,0,1852
1001,1,0,"1853-06-21 12:21:33",0,0,1,91647,0,0,7410,1,0,0,1853
1002,1,0,"1857-06-21 11:24:23",0,0,0,91845,1,0,7426,1,0,0,1857
1003,0,0,"1858-09-23 07:21:27",1,0,1,91907,0,0,7431,0,0,1,1858
1004,0,0,"1862-09-23 06:25:37",1,0,0,92105,1,0,7447,0,0,1,1862
1005,0,0,"1862-12-22 00:18:05",0,1,0,92117,1,0,7448,1,1,0,1862
1006,0,0,"1866-12-21 23:48:47",0,1,1,92315,0,1,7464,1,0,0,1866
1007,0,1,"1867-03-21 00:45:47",1,0,1,92327,0,0,7465,0,0,0,1867
1008,1,0,"1868-06-21 03:09:18",0,0,0,92389,1,0,7470,1,0,0,1868
1009,0,0,"1870-12-21 23:12:30",0,1,0,92513,1,0,7480,1,0,0,1870
1010,0,1,"1871-03-21 00:19:06",1,0,0,92525,1,0,7481,0,0,0,1871
1011,1,0,"1872-06-21 02:31:14",0,0,1,92587,0,1,7486,1,0,0,1872
1012,0,1,"1875-03-20 23:20:35",1,0,1,92723,0,0,7497,0,0,0,1875
1013,1,0,"1876-06-21 01:31:33",0,0,0,92785,1,0,7502,1,1,0,1876
1014,0,0,"1877-09-22 21:47:30",1,0,1,92847,0,0,7507,0,0,1,1877
1015,0,0,"1881-09-22 20:49:29",1,0,0,93045,1,0,7523,0,0,1,1881
1016,0,0,"1881-12-21 14:59:53",0,1,0,93057,1,0,7524,1,0,0,1881
1017,0,0,"1885-12-21 14:26:52",0,1,1,93255,0,0,7540,1,0,0,1885
1018,0,1,"1886-03-20 15:25:46",1,0,1,93267,0,0,7541,0,0,0,1886
1019,1,0,"1887-06-21 17:26:44",0,0,0,93329,1,0,7546,1,0,0,1887
1020,0,0,"1889-12-21 13:51:19",0,1,0,93453,1,0,7556,1,1,0,1889
1021,0,1,"1890-03-20 14:40:26",1,0,0,93465,1,0,7557,0,0,0,1890
1022,1,0,"1891-06-21 16:31:59",0,0,1,93527,0,0,7562,1,0,0,1891
1023,0,1,"1894-03-20 13:58:43",1,0,1,93663,0,0,7573,0,0,0,1894
1024,0,0,"1896-09-22 12:02:57",1,0,1,93787,0,0,7583,0,0,1,1896
1025,0,0,"1900-09-23 12:34:20",1,0,0,93985,1,1,7599,0,0,1,1900
1026,0,0,"1900-12-22 06:55:44",0,1,0,93997,1,0,7600,1,0,0,1900
1027,0,1,"1901-03-21 07:23:01",1,0,0,94009,1,0,7601,0,1,0,1901
1028,0,0,"1904-12-22 06:13:27",0,1,1,94195,0,0,7616,1,0,0,1904
1029,0,1,"1905-03-21 06:57:02",1,0,1,94207,0,1,7617,0,0,0,1905
1030,1,0,"1906-06-22 08:41:21",0,0,0,94269,1,0,7622,1,0,0,1906
1031,0,1,"1909-03-21 06:12:33",1,0,0,94405,1,0,7633,0,1,0,1909
1032,1,0,"1910-06-22 07:48:19",0,0,1,94467,0,0,7638,1,0,0,1910
1033,0,0,"1915-09-24 03:23:30",1,0,1,94727,0,0,7659,0,0,1,1915
1034,0,0,"1919-09-24 01:35:08",1,0,0,94925,1,0,7675,0,0,1,1919
1035,0,0,"1919-12-22 21:26:51",0,1,0,94937,1,0,7676,1,0,0,1919
1036,0,1,"1920-03-20 21:59:04",1,0,0,94949,1,0,7677,0,0,0,1920
1037,0,0,"1923-09-24 02:03:21",1,0,1,95123,0,0,7691,0,0,1,1923
1038,0,0,"1923-12-22 20:53:04",0,1,1,95135,0,0,7692,1,0,0,1923
1039,0,1,"1924-03-20 21:19:55",1,0,1,95147,0,0,7693,0,0,0,1924
1040,1,0,"1925-06-21 22:49:46",0,0,0,95209,1,0,7698,1,0,0,1925
1041,0,1,"1928-03-20 20:44:03",1,0,0,95345,1,0,7709,0,0,0,1928
1042,1,0,"1929-06-21 21:00:25",0,0,1,95407,0,0,7714,1,1,0,1929
1043,0,0,"1934-09-23 17:44:59",1,0,1,95667,0,0,7735,0,0,1,1934
1044,0,0,"1938-09-23 14:59:19",1,0,0,95865,1,0,7751,0,0,1,1938
1045,0,0,"1938-12-22 11:13:13",0,1,0,95877,1,0,7752,1,0,0,1938
1046,0,1,"1939-03-21 11:28:16",1,0,0,95889,1,0,7753,0,0,0,1939
1047,0,0,"1942-09-23 15:16:18",1,0,1,96063,0,0,7767,0,0,1,1942
1048,0,0,"1942-12-22 10:39:24",0,1,1,96075,0,0,7768,1,0,0,1942
1049,0,1,"1943-03-21 11:02:27",1,0,1,96087,0,0,7769,0,0,0,1943
1050,1,0,"1944-06-21 11:02:09",0,0,0,96149,1,0,7774,1,0,0,1944
1051,1,0,"1948-06-21 11:10:28",0,0,1,96347,0,0,7790,1,0,0,1948
1052,0,0,"1949-09-23 07:05:44",1,0,0,96409,1,0,7795,0,1,1,1949
1053,1,0,"1952-06-21 10:12:28",0,0,0,96545,1,0,7806,1,0,0,1952
1054,0,0,"1953-09-23 07:05:49",1,0,1,96607,0,1,7811,0,0,1,1953
1055,0,0,"1957-09-23 06:26:02",1,0,0,96805,1,0,7827,0,1,1,1957
1056,0,0,"1957-12-22 01:48:35",0,1,0,96817,1,0,7828,1,0,0,1957
1057,0,1,"1958-03-21 02:05:46",1,0,0,96829,1,1,7829,0,0,0,1958
1058,0,0,"1961-12-22 01:19:26",0,1,1,97015,0,0,7844,1,0,0,1961
1059,0,1,"1962-03-21 01:29:31",1,0,1,97027,0,0,7845,0,0,0,1962
1060,1,0,"1963-06-22 02:04:00",0,0,0,97089,1,0,7850,1,0,0,1963
1061,0,0,"1965-12-22 00:40:24",0,1,0,97213,1,0,7860,1,0,0,1965
1062,1,0,"1967-06-22 01:22:49",0,0,1,97287,0,0,7866,1,0,0,1967
1063,0,0,"1968-09-22 22:26:10",1,0,0,97349,1,0,7871,0,0,1,1968
1064,1,0,"1971-06-22 00:19:34",0,0,0,97485,1,0,7882,1,0,0,1971
1065,0,0,"1972-09-22 21:32:43",1,0,1,97547,0,0,7887,0,0,1,1972
1066,0,0,"1976-09-22 19:48:10",1,0,0,97745,1,0,7903,0,0,1,1976
1067,0,0,"1976-12-21 16:35:07",0,1,0,97757,1,0,7904,1,0,0,1976
1068,0,1,"1977-03-20 16:42:15",1,0,0,97769,1,0,7905,0,0,0,1977
1069,1,0,"1978-06-21 16:09:33",0,0,1,97831,0,1,7910,1,0,0,1978
1070,0,0,"1980-12-21 15:56:05",0,1,1,97955,0,0,7920,1,0,0,1980
1071,0,1,"1981-03-20 16:02:51",1,0,1,97967,0,0,7921,0,0,0,1981
1072,1,0,"1982-06-21 15:23:00",0,0,0,98029,1,0,7926,1,1,0,1982
1073,0,0,"1984-12-21 15:22:49",0,1,0,98153,1,0,7936,1,0,0,1984
1074,0,1,"1985-03-20 15:13:44",1,0,0,98165,1,0,7937,0,0,0,1985
1075,1,0,"1986-06-21 14:29:57",0,0,1,98227,0,1,7942,1,0,0,1986
1076,0,0,"1987-09-23 11:45:16",1,0,0,98289,1,0,7947,0,0,1,1987
1077,0,0,"1991-09-23 10:48:05",1,0,1,98487,0,0,7963,0,0,1,1991
1078,0,0,"1991-12-22 07:53:38",0,1,1,98499,0,1,7964,1,0,0,1991
1079,0,0,"1995-12-22 07:16:48",0,1,0,98697,1,0,7980,1,1,0,1995
1080,0,1,"1996-03-20 07:03:04",1,0,0,98709,1,0,7981,0,0,0,1996
1081,1,0,"1997-06-21 06:19:56",0,0,1,98771,0,0,7986,1,0,0,1997
1082,0,0,"1999-12-22 06:43:48",0,1,1,98895,0,1,7996,1,0,0,1999
1083,0,1,"2000-03-20 06:35:14",1,0,1,98907,0,0,7997,0,0,0,2000
1084,1,0,"2001-06-21 05:37:43",0,0,0,98969,1,0,8002,1,0,0,2001
1085,0,1,"2004-03-20 05:48:38",1,0,0,99105,1,0,8013,0,0,0,2004
1086,1,0,"2005-06-21 04:46:08",0,0,1,99167,0,0,8018,1,0,0,2005
1087,0,0,"2006-09-23 02:03:22",1,0,0,99229,1,1,8023,0,0,1,2006
1088,0,0,"2010-09-23 01:09:02",1,0,1,99427,0,0,8039,0,0,1,2010
1089,0,0,"2010-12-21 22:38:27",0,1,1,99439,0,0,8040,1,0,0,2010
1090,0,0,"2014-12-21 22:03:02",0,1,0,99637,1,0,8056,1,0,0,2014
1091,0,1,"2015-03-20 21:45:09",1,0,0,99649,1,0,8057,0,1,0,2015
1092,1,0,"2016-06-20 20:34:11",0,0,1,99711,0,0,8062,1,0,0,2016
1093,0,0,"2018-12-21 21:22:44",0,1,1,99835,0,0,8072,1,0,0,2018
1094,0,1,"2019-03-20 20:58:26",1,0,1,99847,0,0,8073,0,0,0,2019
1095,1,0,"2020-06-20 19:43:41",0,0,0,99909,1,0,8078,1,0,0,2020
1096,0,1,"2023-03-20 20:24:26",1,0,0,100045,1,0,8089,0,0,0,2023
1097,0,0,"2025-09-22 16:19:21",1,0,0,100169,1,0,8099,0,0,1,2025
1098,0,0,"2029-09-22 15:38:30",1,0,1,100367,0,0,8115,0,0,1,2029
1099,0,0,"2029-12-21 13:14:06",0,1,1,100379,0,0,8116,1,0,0,2029
1100,0,1,"2030-03-20 12:52:06",1,0,1,100391,0,0,8117,0,0,0,2030
1101,0,0,"2033-09-22 14:51:41",1,0,0,100565,1,0,8131,0,0,1,2033
1102,0,0,"2033-12-21 12:46:00",0,1,0,100577,1,0,8132,1,0,0,2033
1103,0,1,"2034-03-20 12:17:30",1,0,0,100589,1,0,8133,0,0,0,2034
1104,1,0,"2035-06-21 10:33:09",0,0,1,100651,0,0,8138,1,1,0,2035
1105,0,1,"2038-03-20 11:40:39",1,0,1,100787,0,1,8149,0,0,0,2038
1106,1,0,"2039-06-21 09:57:27",0,0,0,100849,1,0,8154,1,0,0,2039
1107,0,0,"2044-09-22 06:47:57",1,0,0,101109,1,0,8175,0,0,1,2044
1108,0,0,"2048-09-22 06:00:47",1,0,1,101307,0,0,8191,0,0,1,2048
1109,0,0,"2048-12-21 04:02:24",0,1,1,101319,0,0,8192,1,1,0,2048
1110,0,1,"2049-03-20 03:28:46",1,0,1,101331,0,0,8193,0,0,0,2049
1111,0,0,"2052-09-22 05:15:57",1,0,0,101505,1,0,8207,0,0,1,2052
1112,0,0,"2052-12-21 03:17:27",0,1,0,101517,1,0,8208,1,0,0,2052
1113,0,1,"2053-03-20 02:47:38",1,0,0,101529,1,0,8209,0,0,0,2053
1114,1,0,"2054-06-21 00:47:29",0,0,1,101591,0,0,8214,1,0,0,2054
1115,0,0,"2056-12-21 02:52:00",0,1,1,101715,0,0,8224,1,0,0,2056
1116,0,1,"2057-03-20 02:08:19",1,0,1,101727,0,0,8225,0,0,0,2057
1117,1,0,"2058-06-21 00:04:30",0,0,0,101789,1,0,8230,1,0,0,2058
1118,1,0,"2062-06-20 23:11:56",0,0,1,101987,0,0,8246,1,0,0,2062
1119,0,0,"2063-09-22 21:08:49",1,0,0,102049,1,0,8251,0,1,1,2063
1120,0,0,"2067-09-22 20:20:22",1,0,1,102247,0,0,8267,0,0,1,2067
1121,0,1,"2068-03-19 17:49:43",1,0,1,102271,0,0,8269,0,0,0,2068
1122,0,0,"2071-09-22 19:38:35",1,0,0,102445,1,0,8283,0,0,1,2071
1123,0,0,"2071-12-21 18:04:43",0,1,0,102457,1,0,8284,1,0,0,2071
1124,0,1,"2072-03-19 17:21:54",1,0,0,102469,1,0,8285,0,0,0,2072
1125,1,0,"2073-06-20 15:07:54",0,0,1,102531,0,0,8290,1,0,0,2073
1126,0,0,"2075-12-21 17:28:04",0,1,1,102655,0,0,8300,1,0,0,2075
1127,0,1,"2076-03-19 16:39:50",1,0,1,102667,0,0,8301,0,0,0,2076
1128,1,0,"2077-06-20 14:24:30",0,0,0,102729,1,0,8306,1,0,0,2077
1129,0,0,"2078-09-22 12:25:37",1,0,1,102791,0,0,8311,0,0,1,2078
1130,1,0,"2081-06-20 13:17:36",0,0,1,102927,0,0,8322,1,0,0,2081
1131,0,0,"2082-09-22 11:24:13",1,0,0,102989,1,0,8327,0,0,1,2082
1132,0,0,"2086-09-22 10:33:40",1,0,1,103187,0,1,8343,0,0,1,2086
1133,0,0,"2090-12-21 08:45:15",0,1,0,103397,1,0,8360,1,0,0,2090
1134,0,1,"2091-03-20 07:43:33",1,0,0,103409,1,0,8361,0,0,0,2091
1135,1,0,"2092-06-20 05:16:43",0,0,1,103471,0,1,8366,1,0,0,2092
1136,0,0,"2094-12-21 08:15:08",0,1,1,103595,0,0,8376,1,0,0,2094
1137,0,1,"2095-03-20 07:16:47",1,0,1,103607,0,0,8377,0,1,0,2095
1138,1,0,"2096-06-20 04:32:39",0,0,0,103669,1,0,8382,1,0,0,2096
1139,0,0,"2097-09-22 02:37:44",1,0,1,103731,0,0,8387,0,0,1,2097
