"id","apofasal","apoperi_id","apoperico","aporico","date","estival","fasal","invernal","invertido","lleno","luna_id","nuevo","otonyal","perico","primaveral","selecto","soe_id","year"
1430,1,5527,1,1,"1208-06-21 15:40:31",1,0,0,0,0,,0,0,0,0,1,4830,1208
1431,0,,0,0,"1209-09-23 03:45:13",0,1,0,0,1,59819,0,1,0,0,0,4835,1209
1432,0,,0,0,"1209-09-23 03:45:13",0,1,0,0,1,163662,0,1,0,0,0,4835,1209
1433,0,5580,1,0,"1210-06-22 03:10:27",1,0,0,0,0,,0,0,1,0,0,4838,1210
1434,0,5633,1,1,"1212-06-21 14:49:56",1,0,0,0,0,,0,0,0,0,0,4846,1212
1435,0,,0,0,"1213-09-23 03:05:57",0,1,0,0,0,60017,1,1,0,0,0,4851,1213
1436,0,,0,0,"1213-09-23 03:05:57",0,1,0,0,0,163860,1,1,0,0,0,4851,1213
1437,0,,0,0,"1213-12-21 10:38:48",0,1,1,0,0,60029,1,0,0,0,0,4852,1213
1438,0,,0,0,"1213-12-21 10:38:48",0,1,1,0,0,163872,1,0,0,0,0,4852,1213
1439,0,,0,0,"1214-03-20 18:55:29",0,1,0,0,0,60041,1,0,0,1,0,4853,1214
1440,0,,0,0,"1214-03-20 18:55:29",0,1,0,0,0,163884,1,0,0,1,0,4853,1214
1441,0,5739,1,1,"1216-06-21 14:04:27",1,0,0,0,0,,0,0,0,0,0,4862,1216
1442,0,,0,0,"1217-09-23 02:25:14",0,1,0,0,1,60215,0,1,0,0,0,4867,1217
1443,0,,0,0,"1217-09-23 02:25:14",0,1,0,0,1,164058,0,1,0,0,0,4867,1217
1444,0,,0,0,"1217-12-21 10:02:09",0,1,1,0,1,60227,0,0,0,0,0,4868,1217
1445,0,,0,0,"1217-12-21 10:02:09",0,1,1,0,1,164070,0,0,0,0,0,4868,1217
1446,0,,0,0,"1218-03-20 18:23:31",0,1,0,0,1,60239,0,0,0,1,0,4869,1218
1447,0,,0,0,"1218-03-20 18:23:31",0,1,0,0,1,164082,0,0,0,1,0,4869,1218
1448,0,5852,1,0,"1220-09-22 19:58:16",0,0,0,0,0,,0,1,1,0,0,4879,1220
1449,0,,0,0,"1223-06-22 06:44:21",1,1,0,0,1,60499,0,0,0,0,0,4890,1223
1450,0,,0,0,"1223-06-22 06:44:21",1,1,0,0,1,164342,0,0,0,0,0,4890,1223
1451,1,,0,0,"1224-09-22 19:05:29",0,1,0,0,0,60561,1,1,0,0,0,4895,1224
1452,1,,0,0,"1224-09-22 19:05:29",0,1,0,0,0,164404,1,1,0,0,0,4895,1224
1453,0,5958,1,0,"1224-09-22 19:05:29",0,0,0,0,0,,0,1,1,0,0,4895,1224
1454,0,,0,0,"1227-06-22 05:43:19",1,1,0,0,0,60697,1,0,0,0,0,4906,1227
1455,0,,0,0,"1227-06-22 05:43:19",1,1,0,0,0,164540,1,0,0,0,0,4906,1227
1456,0,6044,1,0,"1227-12-21 20:06:59",0,0,1,0,0,,0,0,1,0,0,4908,1227
1457,1,,0,0,"1228-09-22 18:18:18",0,1,0,0,1,60759,0,1,0,0,1,4911,1228
1458,1,,0,0,"1228-09-22 18:18:18",0,1,0,0,1,164602,0,1,0,0,1,4911,1228
1459,1,6064,1,0,"1228-09-22 18:18:18",0,0,0,0,0,,0,1,1,0,1,4911,1228
1460,0,6097,1,1,"1229-12-21 07:51:29",0,0,1,0,0,,0,0,0,0,0,4916,1229
1461,0,6117,1,1,"1230-09-23 05:47:20",0,0,0,0,0,,0,1,0,0,0,4919,1230
1462,0,6150,1,0,"1231-12-21 19:31:01",0,0,1,0,0,,0,0,1,0,0,4924,1231
1463,1,,0,0,"1232-09-22 17:26:00",0,1,0,1,0,60957,1,1,0,0,0,4927,1232
1464,1,,0,0,"1232-09-22 17:26:00",0,1,0,1,0,164800,1,1,0,0,0,4927,1232
1465,1,6170,1,0,"1232-09-22 17:26:00",0,0,0,1,0,,0,1,1,0,0,4927,1232
1466,0,,0,0,"1232-12-21 01:16:27",0,1,1,0,0,60969,1,0,0,0,0,4928,1232
1467,0,,0,0,"1232-12-21 01:16:27",0,1,1,0,0,164812,1,0,0,0,0,4928,1232
1468,0,,0,0,"1233-03-20 09:32:17",0,1,0,0,0,60981,1,0,0,1,0,4929,1233
1469,0,,0,0,"1233-03-20 09:32:17",0,1,0,0,0,164824,1,0,0,1,0,4929,1233
1470,0,6203,1,1,"1233-12-21 07:06:41",0,0,1,0,0,,0,0,0,0,0,4932,1233
1471,0,6223,1,1,"1234-09-23 05:17:43",0,0,0,0,0,,0,1,0,0,0,4935,1234
1472,0,6276,1,0,"1236-09-22 17:00:39",0,0,0,0,0,,0,1,1,0,1,4943,1236
1473,0,,0,0,"1236-12-21 00:44:43",0,1,1,0,1,61167,0,0,0,0,0,4944,1236
1474,0,,0,0,"1236-12-21 00:44:43",0,1,1,0,1,165010,0,0,0,0,0,4944,1236
1475,1,,0,0,"1237-03-20 08:50:19",0,1,0,1,1,61179,0,0,0,1,0,4945,1237
1476,1,,0,0,"1237-03-20 08:50:19",0,1,0,1,1,165022,0,0,0,1,0,4945,1237
1477,1,6289,1,1,"1237-03-20 08:50:19",0,0,0,1,0,,0,0,0,1,0,4945,1237
1478,0,6309,1,1,"1237-12-21 06:42:59",0,0,1,0,0,,0,0,0,0,0,4948,1237
1479,0,6329,1,1,"1238-09-23 04:32:43",0,0,0,0,0,,0,1,0,0,0,4951,1238
1480,0,6342,1,0,"1239-03-20 20:23:11",0,0,0,0,0,,0,0,1,1,0,4953,1239
1481,0,6382,1,0,"1240-09-22 16:09:18",0,0,0,0,0,,0,1,1,0,0,4959,1240
1482,1,,0,0,"1241-03-20 08:14:34",0,1,0,0,0,61377,1,0,0,1,0,4961,1241
1483,1,,0,0,"1241-03-20 08:14:34",0,1,0,0,0,165220,1,0,0,1,0,4961,1241
1484,0,6395,1,1,"1241-03-20 08:14:34",0,0,0,0,0,,0,0,0,1,0,4961,1241
1485,0,6415,1,1,"1241-12-21 05:50:10",0,0,1,0,0,,0,0,0,0,0,4964,1241
1486,0,,0,0,"1242-06-21 20:50:20",1,1,0,0,1,61439,0,0,0,0,0,4966,1242
1487,0,,0,0,"1242-06-21 20:50:20",1,1,0,0,1,165282,0,0,0,0,0,4966,1242
1488,0,6435,1,1,"1242-09-23 03:48:40",0,0,0,0,0,,0,1,0,0,0,4967,1242
1489,0,,0,0,"1243-09-23 09:32:04",0,1,0,0,0,61501,1,1,0,0,0,4971,1243
1490,0,,0,0,"1243-09-23 09:32:04",0,1,0,0,0,165344,1,1,0,0,0,4971,1243
1491,0,6488,1,0,"1244-09-22 15:18:28",0,0,0,0,0,,0,1,1,0,0,4975,1244
1492,0,6508,1,0,"1245-06-21 14:11:10",1,0,0,0,0,,0,0,1,0,0,4978,1245
1493,0,,0,0,"1246-06-21 19:55:06",1,1,0,0,0,61637,1,0,0,0,0,4982,1246
1494,0,,0,0,"1246-06-21 19:55:06",1,1,0,0,0,165480,1,0,0,0,0,4982,1246
1495,0,,0,0,"1247-09-23 08:45:03",0,1,0,0,1,61699,0,1,0,0,0,4987,1247
1496,0,,0,0,"1247-09-23 08:45:03",0,1,0,0,1,165542,0,1,0,0,0,4987,1247
1497,0,,0,0,"1247-12-21 16:37:11",0,1,1,0,1,61711,0,0,0,0,1,4988,1247
1498,0,,0,0,"1247-12-21 16:37:11",0,1,1,0,1,165554,0,0,0,0,1,4988,1247
1499,0,6594,1,0,"1248-09-22 14:29:46",0,0,0,0,0,,0,1,1,0,0,4991,1248
1500,0,6614,1,0,"1249-06-21 13:17:46",1,0,0,0,0,,0,0,1,0,0,4994,1249
1501,0,,0,0,"1251-09-23 08:00:40",0,1,0,0,0,61897,1,1,0,0,0,5003,1251
1502,0,,0,0,"1251-09-23 08:00:40",0,1,0,0,0,165740,1,1,0,0,0,5003,1251
1503,0,,0,0,"1251-12-21 16:04:32",0,1,1,1,0,61909,1,0,0,0,0,5004,1251
1504,0,,0,0,"1251-12-21 16:04:32",0,1,1,1,0,165752,1,0,0,0,0,5004,1251
1505,0,6720,1,0,"1253-06-21 12:36:53",1,0,0,0,0,,0,0,1,0,0,5010,1253
1506,0,6773,1,1,"1255-06-22 00:21:23",1,0,0,0,0,,0,0,0,0,0,5018,1255
1507,0,,0,0,"1255-12-21 15:31:18",0,1,1,0,1,62107,0,0,0,0,0,5020,1255
1508,0,,0,0,"1255-12-21 15:31:18",0,1,1,0,1,165950,0,0,0,0,0,5020,1255
1509,0,,0,0,"1256-03-19 23:24:47",0,1,0,0,1,62119,0,0,0,1,0,5021,1256
1510,0,,0,0,"1256-03-19 23:24:47",0,1,0,0,1,165962,0,0,0,1,0,5021,1256
1511,1,,0,0,"1257-06-21 12:02:14",1,1,0,1,0,62181,1,0,0,0,0,5026,1257
1512,1,,0,0,"1257-06-21 12:02:14",1,1,0,1,0,166024,1,0,0,0,0,5026,1257
1513,1,6826,1,0,"1257-06-21 12:02:14",1,0,0,1,0,,0,0,1,0,0,5026,1257
1514,0,6879,1,1,"1259-06-21 23:36:08",1,0,0,0,0,,0,0,0,0,0,5034,1259
1515,0,,0,0,"1260-03-19 22:31:23",0,1,0,0,0,62317,1,0,0,1,0,5037,1260
1516,0,,0,0,"1260-03-19 22:31:23",0,1,0,0,0,166160,1,0,0,1,0,5037,1260
1517,1,,0,0,"1261-06-21 10:57:24",1,1,0,0,1,62379,0,0,0,0,1,5042,1261
1518,1,,0,0,"1261-06-21 10:57:24",1,1,0,0,1,166222,0,0,0,0,1,5042,1261
1519,1,6932,1,0,"1261-06-21 10:57:24",1,0,0,0,0,,0,0,1,0,1,5042,1261
1520,0,,0,0,"1262-09-22 23:56:12",0,1,0,0,0,62441,1,1,0,0,0,5047,1262
1521,0,,0,0,"1262-09-22 23:56:12",0,1,0,0,0,166284,1,1,0,0,0,5047,1262
1522,0,6985,1,1,"1263-06-21 22:27:39",1,0,0,0,0,,0,0,0,0,0,5050,1263
1523,1,,0,0,"1265-06-21 10:06:28",1,1,0,1,0,62577,1,0,0,0,0,5058,1265
1524,1,,0,0,"1265-06-21 10:06:28",1,1,0,1,0,166420,1,0,0,0,0,5058,1265
1525,1,7038,1,0,"1265-06-21 10:06:28",1,0,0,1,0,,0,0,1,0,0,5058,1265
1526,0,,0,0,"1266-09-22 23:06:01",0,1,0,0,1,62639,0,1,0,0,0,5063,1266
1527,0,,0,0,"1266-09-22 23:06:01",0,1,0,0,1,166482,0,1,0,0,0,5063,1266
1528,0,,0,0,"1266-12-21 07:27:08",0,1,1,0,1,62651,0,0,0,0,0,5064,1266
1529,0,,0,0,"1266-12-21 07:27:08",0,1,1,0,1,166494,0,0,0,0,0,5064,1266
1530,0,7091,1,1,"1267-06-21 21:49:01",1,0,0,0,0,,0,0,0,0,0,5066,1267
1531,0,7144,1,0,"1269-06-21 09:21:13",1,0,0,0,0,,0,0,1,0,0,5074,1269
1532,0,,0,0,"1270-09-22 22:30:05",0,1,0,0,0,62837,1,1,0,0,0,5079,1270
1533,0,,0,0,"1270-09-22 22:30:05",0,1,0,0,0,166680,1,1,0,0,0,5079,1270
1534,0,,0,0,"1270-12-21 06:43:27",0,1,1,0,0,62849,1,0,0,0,0,5080,1270
1535,0,,0,0,"1270-12-21 06:43:27",0,1,1,0,0,166692,1,0,0,0,0,5080,1270
1536,0,,0,0,"1271-03-20 14:24:41",0,1,0,0,0,62861,1,0,0,1,0,5081,1271
1537,0,,0,0,"1271-03-20 14:24:41",0,1,0,0,0,166704,1,0,0,1,0,5081,1271
1538,0,7197,1,1,"1271-06-21 21:02:39",1,0,0,0,0,,0,0,0,0,0,5082,1271
1539,0,7250,1,0,"1273-06-21 08:45:08",1,0,0,0,0,,0,0,1,0,0,5090,1273
1540,0,7270,1,0,"1274-03-20 07:52:20",0,0,0,0,0,,0,0,1,1,0,5093,1274
1541,0,,0,0,"1274-12-21 06:20:08",0,1,1,0,1,63047,0,0,0,0,1,5096,1274
1542,0,,0,0,"1274-12-21 06:20:08",0,1,1,0,1,166890,0,0,0,0,1,5096,1274
1543,0,,0,0,"1275-03-20 13:49:06",0,1,0,0,1,63059,0,0,0,1,0,5097,1275
1544,0,,0,0,"1275-03-20 13:49:06",0,1,0,0,1,166902,0,0,0,1,0,5097,1275
1545,0,,0,0,"1276-06-21 02:10:40",1,1,0,0,0,63121,1,0,0,0,0,5102,1276
1546,0,,0,0,"1276-06-21 02:10:40",1,1,0,0,0,166964,1,0,0,0,0,5102,1276
1547,0,7356,1,0,"1277-06-21 07:49:04",1,0,0,0,0,,0,0,1,0,0,5106,1277
1548,0,7376,1,0,"1278-03-20 07:22:49",0,0,0,0,0,,0,0,1,1,0,5109,1278
1549,0,,0,0,"1279-03-20 13:02:21",0,1,0,0,0,63257,1,0,0,1,0,5113,1279
1550,0,,0,0,"1279-03-20 13:02:21",0,1,0,0,0,167100,1,0,0,1,0,5113,1279
1551,0,7429,1,1,"1280-03-19 18:50:19",0,0,0,0,0,,0,0,0,1,0,5117,1280
1552,0,,0,0,"1280-06-21 01:16:39",1,1,0,0,1,63319,0,0,0,0,0,5118,1280
1553,0,,0,0,"1280-06-21 01:16:39",1,1,0,0,1,167162,0,0,0,0,0,5118,1280
1554,0,7449,1,1,"1280-12-20 17:05:03",0,0,1,0,0,,0,0,0,0,0,5120,1280
1555,0,7469,1,1,"1281-09-22 14:18:49",0,0,0,0,0,,0,1,0,0,0,5123,1281
1556,0,7482,1,0,"1282-03-20 06:18:39",0,0,0,0,0,,0,0,1,1,0,5125,1282
1557,0,7522,1,0,"1283-09-23 02:02:40",0,0,0,0,0,,0,1,1,0,0,5131,1283
1558,0,7535,1,1,"1284-03-19 17:58:16",0,0,0,0,0,,0,0,0,1,0,5133,1284
1559,0,7555,1,1,"1284-12-20 16:16:40",0,0,1,0,0,,0,0,0,0,0,5136,1284
1560,1,,0,0,"1285-09-22 13:33:14",0,1,0,1,1,63579,0,1,0,0,0,5139,1285
1561,1,,0,0,"1285-09-22 13:33:14",0,1,0,1,1,167422,0,1,0,0,0,5139,1285
1562,1,7575,1,1,"1285-09-22 13:33:14",0,0,0,1,0,,0,1,0,0,0,5139,1285
1563,0,,0,0,"1285-12-20 22:14:41",0,1,1,0,1,63591,0,0,0,0,0,5140,1285
1564,0,,0,0,"1285-12-20 22:14:41",0,1,1,0,1,167434,0,0,0,0,0,5140,1285
1565,0,7588,1,0,"1286-03-20 05:35:13",0,0,0,0,0,,0,0,1,1,1,5141,1286
1566,0,7641,1,1,"1288-03-19 17:19:34",0,0,0,0,0,,0,0,0,1,0,5149,1288
1567,0,7661,1,1,"1288-12-20 15:43:46",0,0,1,0,0,,0,0,0,0,0,5152,1288
1568,0,,0,0,"1289-09-22 12:54:01",0,1,0,0,0,63777,1,1,0,0,0,5155,1289
1569,0,,0,0,"1289-09-22 12:54:01",0,1,0,0,0,167620,1,1,0,0,0,5155,1289
1570,0,,0,0,"1289-12-20 21:34:41",0,1,1,0,0,63789,1,0,0,0,0,5156,1289
1571,0,,0,0,"1289-12-20 21:34:41",0,1,1,0,0,167632,1,0,0,0,0,5156,1289
1572,1,,0,0,"1290-03-20 04:58:58",0,1,0,1,0,63801,1,0,0,1,0,5157,1290
1573,1,,0,0,"1290-03-20 04:58:58",0,1,0,1,0,167644,1,0,0,1,0,5157,1290
1574,1,7694,1,0,"1290-03-20 04:58:58",0,0,0,1,0,,0,0,1,1,0,5157,1290
1575,0,7747,1,1,"1292-03-19 16:45:56",0,0,0,0,0,,0,0,0,1,0,5165,1292
1576,0,7767,1,1,"1292-12-20 15:07:01",0,0,1,0,0,,0,0,0,0,0,5168,1292
1577,1,,0,0,"1294-03-20 04:21:00",0,1,0,0,1,63999,0,0,0,1,1,5173,1294
1578,1,,0,0,"1294-03-20 04:21:00",0,1,0,0,1,167842,0,0,0,1,1,5173,1294
1579,1,7800,1,0,"1294-03-20 04:21:00",0,0,0,0,0,,0,0,1,1,1,5173,1294
1580,0,7820,1,0,"1294-12-21 02:45:19",0,0,1,0,0,,0,0,1,0,0,5176,1294
1581,0,,0,0,"1295-06-21 16:19:56",1,1,0,0,0,64061,1,0,0,0,0,5178,1295
1582,0,,0,0,"1295-06-21 16:19:56",1,1,0,0,0,167904,1,0,0,0,0,5178,1295
1583,0,7853,1,1,"1296-03-19 15:52:47",0,0,0,0,0,,0,0,0,1,0,5181,1296
1584,1,,0,0,"1298-03-20 03:25:59",0,1,0,0,0,64197,1,0,0,1,0,5189,1298
1585,1,,0,0,"1298-03-20 03:25:59",0,1,0,0,0,168040,1,0,0,1,0,5189,1298
1586,0,7906,1,0,"1298-03-20 03:25:59",0,0,0,0,0,,0,0,1,1,0,5189,1298
1587,0,,0,0,"1299-06-21 15:22:47",1,1,0,0,1,64259,0,0,0,0,0,5194,1299
1588,0,,0,0,"1299-06-21 15:22:47",1,1,0,0,1,168102,0,0,0,0,0,5194,1299
1589,0,8012,1,0,"1302-03-21 02:44:02",0,0,0,0,0,,0,0,1,1,0,5205,1302
1590,0,,0,0,"1304-09-23 03:56:54",0,1,0,0,1,64519,0,1,0,0,0,5215,1304
1591,0,,0,0,"1304-09-23 03:56:54",0,1,0,0,1,168362,0,1,0,0,0,5215,1304
1592,0,,0,0,"1304-12-21 12:49:38",0,1,1,0,1,64531,0,0,0,0,0,5216,1304
1593,0,,0,0,"1304-12-21 12:49:38",0,1,1,0,1,168374,0,0,0,0,0,5216,1304
1594,0,,0,0,"1305-03-20 20:11:32",0,1,0,0,1,64543,0,0,0,1,0,5217,1305
1595,0,,0,0,"1305-03-20 20:11:32",0,1,0,0,1,168386,0,0,0,1,0,5217,1305
1596,0,8118,1,0,"1306-03-21 01:53:02",0,0,0,0,0,,0,0,1,1,0,5221,1306
1597,0,8125,1,1,"1306-06-22 07:54:22",1,0,0,0,0,,0,0,0,0,0,5222,1306
1598,0,,0,0,"1308-09-23 03:28:07",0,1,0,0,0,64717,1,1,0,0,0,5231,1308
1599,0,,0,0,"1308-09-23 03:28:07",0,1,0,0,0,168560,1,1,0,0,0,5231,1308
1600,0,,0,0,"1308-12-21 12:20:20",0,1,1,0,0,64729,1,0,0,0,0,5232,1308
1601,0,,0,0,"1308-12-21 12:20:20",0,1,1,0,0,168572,1,0,0,0,0,5232,1308
1602,0,,0,0,"1309-03-20 19:24:06",0,1,0,0,0,64741,1,0,0,1,0,5233,1309
1603,0,,0,0,"1309-03-20 19:24:06",0,1,0,0,0,168584,1,0,0,1,0,5233,1309
1604,0,8231,1,1,"1310-06-22 07:11:14",1,0,0,0,0,,0,0,0,0,0,5238,1310
1605,0,8284,1,0,"1312-06-21 18:50:17",1,0,0,0,0,,0,0,1,0,0,5246,1312
1606,0,,0,0,"1313-03-20 18:58:07",0,1,0,0,1,64939,0,0,0,1,0,5249,1313
1607,0,,0,0,"1313-03-20 18:58:07",0,1,0,0,1,168782,0,0,0,1,0,5249,1313
1608,1,,0,0,"1314-06-22 06:29:06",1,1,0,0,0,65001,1,0,0,0,1,5254,1314
1609,1,,0,0,"1314-06-22 06:29:06",1,1,0,0,0,168844,1,0,0,0,1,5254,1314
1610,1,8337,1,1,"1314-06-22 06:29:06",1,0,0,0,0,,0,0,0,0,1,5254,1314
1611,0,,0,0,"1318-06-22 05:34:03",1,1,0,0,1,65199,0,0,0,0,0,5270,1318
1612,0,,0,0,"1318-06-22 05:34:03",1,1,0,0,1,169042,0,0,0,0,0,5270,1318
1613,0,8450,1,0,"1318-09-23 13:33:15",0,0,0,0,0,,0,1,1,0,0,5271,1318
1614,0,8556,1,0,"1322-09-23 12:39:34",0,0,0,0,0,,0,1,1,0,0,5287,1322
1615,0,,0,0,"1323-09-23 18:28:27",0,1,0,0,1,65459,0,1,0,0,0,5291,1323
1616,0,,0,0,"1323-09-23 18:28:27",0,1,0,0,1,169302,0,1,0,0,0,5291,1323
1617,0,,0,0,"1323-12-22 03:35:35",0,1,1,0,1,65471,0,0,0,0,0,5292,1323
1618,0,,0,0,"1323-12-22 03:35:35",0,1,1,0,1,169314,0,0,0,0,0,5292,1323
1619,0,,0,0,"1324-03-20 10:41:11",0,1,0,0,1,65483,0,0,0,1,0,5293,1324
1620,0,,0,0,"1324-03-20 10:41:11",0,1,0,0,1,169326,0,0,0,1,0,5293,1324
1621,0,8609,1,1,"1324-09-23 00:20:57",0,0,0,0,0,,0,1,0,0,0,5295,1324
1622,0,8662,1,0,"1326-09-23 11:58:25",0,0,0,0,0,,0,1,1,0,0,5303,1326
1623,0,,0,0,"1327-09-23 17:50:31",0,1,0,0,0,65657,1,1,0,0,0,5307,1327
1624,0,,0,0,"1327-09-23 17:50:31",0,1,0,0,0,169500,1,1,0,0,0,5307,1327
1625,1,,0,0,"1327-12-22 03:02:44",0,1,1,0,0,65669,1,0,0,0,1,5308,1327
1626,1,,0,0,"1327-12-22 03:02:44",0,1,1,0,0,169512,1,0,0,0,1,5308,1327
1627,1,8695,1,1,"1327-12-22 03:02:44",0,0,1,0,0,,0,0,0,0,1,5308,1327
1628,0,,0,0,"1328-03-20 10:03:39",0,1,0,0,0,65681,1,0,0,1,0,5309,1328
1629,0,,0,0,"1328-03-20 10:03:39",0,1,0,0,0,169524,1,0,0,1,0,5309,1328
1630,0,8715,1,1,"1328-09-22 23:32:29",0,0,0,0,0,,0,1,0,0,0,5311,1328
1631,0,8748,1,0,"1329-12-21 14:43:02",0,0,1,0,0,,0,0,1,0,0,5316,1329
1632,0,8768,1,0,"1330-09-23 11:23:57",0,0,0,0,0,,0,1,1,0,0,5319,1330
1633,0,8801,1,1,"1331-12-22 02:20:55",0,0,1,0,0,,0,0,0,0,0,5324,1331
1634,0,,0,0,"1332-03-20 09:17:16",0,1,0,0,1,65879,0,0,0,1,0,5325,1332
1635,0,,0,0,"1332-03-20 09:17:16",0,1,0,0,1,169722,0,0,0,1,0,5325,1332
1636,0,8821,1,1,"1332-09-22 23:03:58",0,0,0,0,0,,0,1,0,0,0,5327,1332
1637,0,,0,0,"1333-06-21 20:36:04",1,1,0,0,0,65941,1,0,0,0,0,5330,1333
1638,0,,0,0,"1333-06-21 20:36:04",1,1,0,0,0,169784,1,0,0,0,0,5330,1333
1639,0,8874,1,0,"1334-09-23 10:35:20",0,0,0,0,0,,0,1,1,0,1,5335,1334
1640,0,8887,1,1,"1335-03-21 02:44:40",0,0,0,0,0,,0,0,0,1,0,5337,1335
1641,0,8907,1,1,"1335-12-22 01:41:36",0,0,1,0,0,,0,0,0,0,0,5340,1335
1642,0,8927,1,1,"1336-09-22 22:00:58",0,0,0,0,0,,0,1,0,0,0,5343,1336
1643,0,,0,0,"1337-06-21 19:46:49",1,1,0,0,1,66139,0,0,0,0,0,5346,1337
1644,0,,0,0,"1337-06-21 19:46:49",1,1,0,0,1,169982,0,0,0,0,0,5346,1337
1645,1,,0,0,"1338-09-23 09:41:16",0,1,0,1,0,66201,1,1,0,0,0,5351,1338
1646,1,,0,0,"1338-09-23 09:41:16",0,1,0,1,0,170044,1,1,0,0,0,5351,1338
1647,1,8980,1,0,"1338-09-23 09:41:16",0,0,0,1,0,,0,1,1,0,0,5351,1338
1648,0,8993,1,1,"1339-03-21 01:48:38",0,0,0,0,0,,0,0,0,1,0,5353,1339
1649,0,9046,1,0,"1341-03-20 13:27:20",0,0,0,0,0,,0,0,1,1,0,5361,1341
1650,1,,0,0,"1342-09-23 08:56:31",0,1,0,0,1,66399,0,1,0,0,1,5367,1342
1651,1,,0,0,"1342-09-23 08:56:31",0,1,0,0,1,170242,0,1,0,0,1,5367,1342
1652,1,9086,1,0,"1342-09-23 08:56:31",0,0,0,0,0,,0,1,1,0,1,5367,1342
1653,0,,0,0,"1342-12-21 18:15:38",0,1,1,0,1,66411,0,0,0,0,0,5368,1342
1654,0,,0,0,"1342-12-21 18:15:38",0,1,1,0,1,170254,0,0,0,0,0,5368,1342
1655,1,,0,0,"1346-09-23 08:18:01",0,1,0,0,0,66597,1,1,0,0,0,5383,1346
1656,1,,0,0,"1346-09-23 08:18:01",0,1,0,0,0,170440,1,1,0,0,0,5383,1346
1657,0,9192,1,0,"1346-09-23 08:18:01",0,0,0,0,0,,0,1,1,0,0,5383,1346
1658,0,,0,0,"1346-12-21 17:50:29",0,1,1,0,0,66609,1,0,0,0,0,5384,1346
1659,0,,0,0,"1346-12-21 17:50:29",0,1,1,0,0,170452,1,0,0,0,0,5384,1346
1660,0,,0,0,"1347-03-21 00:31:51",0,1,0,0,0,66621,1,0,0,1,0,5385,1347
1661,0,,0,0,"1347-03-21 00:31:51",0,1,0,0,0,170464,1,0,0,1,0,5385,1347
1662,0,9212,1,0,"1347-06-22 05:48:03",1,0,0,0,0,,0,0,1,0,0,5386,1347
1663,0,9265,1,1,"1349-06-21 17:28:30",1,0,0,0,0,,0,0,0,0,0,5394,1349
1664,0,,0,0,"1350-12-21 17:07:32",0,1,1,0,1,66807,0,0,0,0,0,5400,1350
1665,0,,0,0,"1350-12-21 17:07:32",0,1,1,0,1,170650,0,0,0,0,0,5400,1350
1666,0,,0,0,"1351-03-20 23:48:33",0,1,0,0,1,66819,0,0,0,1,0,5401,1351
1667,0,,0,0,"1351-03-20 23:48:33",0,1,0,0,1,170662,0,0,0,1,0,5401,1351
1668,0,9318,1,0,"1351-06-22 05:14:00",1,0,0,0,0,,0,0,1,0,0,5402,1351
1669,0,,0,0,"1352-06-21 10:55:27",1,1,0,0,0,66881,1,0,0,0,0,5406,1352
1670,0,,0,0,"1352-06-21 10:55:27",1,1,0,0,0,170724,1,0,0,0,0,5406,1352
1671,0,9371,1,1,"1353-06-21 16:38:22",1,0,0,0,0,,0,0,0,0,0,5410,1353
1672,0,,0,0,"1356-06-21 09:56:55",1,1,0,0,1,67079,0,0,0,0,0,5422,1356
1673,0,,0,0,"1356-06-21 09:56:55",1,1,0,0,1,170922,0,0,0,0,0,5422,1356
1674,0,9477,1,1,"1357-06-21 15:35:22",1,0,0,0,0,,0,0,0,0,0,5426,1357
1675,0,,0,0,"1357-09-23 00:03:03",0,1,0,0,0,67141,1,1,0,0,0,5427,1357
1676,0,,0,0,"1357-09-23 00:03:03",0,1,0,0,0,170984,1,1,0,0,0,5427,1357
1677,0,,0,0,"1360-06-21 09:01:40",1,1,0,0,0,67277,1,0,0,0,0,5438,1360
1678,0,,0,0,"1360-06-21 09:01:40",1,1,0,0,0,171120,1,0,0,0,0,5438,1360
1679,0,9583,1,1,"1361-06-21 14:50:03",1,0,0,0,0,,0,0,0,0,0,5442,1361
1680,0,,0,0,"1361-09-22 23:14:59",0,1,0,0,1,67339,0,1,0,0,0,5443,1361
1681,0,,0,0,"1361-09-22 23:14:59",0,1,0,0,1,171182,0,1,0,0,0,5443,1361
1682,0,,0,0,"1361-12-21 09:04:09",0,1,1,0,1,67351,0,0,0,0,0,5444,1361
1683,0,,0,0,"1361-12-21 09:04:09",0,1,1,0,1,171194,0,0,0,0,0,5444,1361
1684,0,9676,1,0,"1364-12-21 02:37:24",0,0,1,0,0,,0,0,1,0,0,5456,1364
1685,0,,0,0,"1365-12-21 08:29:24",0,1,1,0,0,67549,1,0,0,0,0,5460,1365
1686,0,,0,0,"1365-12-21 08:29:24",0,1,1,0,0,171392,1,0,0,0,0,5460,1365
1687,0,,0,0,"1366-03-20 14:58:43",0,1,0,0,0,67561,1,0,0,1,0,5461,1366
1688,0,,0,0,"1366-03-20 14:58:43",0,1,0,0,0,171404,1,0,0,1,0,5461,1366
1689,0,9782,1,0,"1368-12-21 02:05:16",0,0,1,0,0,,0,0,1,0,0,5472,1368
1690,0,,0,0,"1369-12-21 07:55:17",0,1,1,0,1,67747,0,0,0,0,0,5476,1369
1691,0,,0,0,"1369-12-21 07:55:17",0,1,1,0,1,171590,0,0,0,0,0,5476,1369
